,unique_id,skybg,skybgstd,x0peak,y0peak,x0col,y0col,Rp,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,C1,C2,BGmedian,A_e,A0,A1,A3,S3,G,sigma_psi,M20,H
439,egs15861,0.00134192,0.00683049,32.50888354,31.55016782,32.11694603,32.14747325,10.42360564,3.71843231,2.6835856,163.05197672,0.17140206,4.11666489,1.66069963,3.88131253,31.77691798,31.3656781,0.18028061,3.71463329,1.2879663,0.8239435,142.9955281,24.82005085,1.29602585,1.88791446,2.43147921,3.01930186,3.77026159,4.61052822,5.47877441,6.57075484,8.10601347,0.54163295,0.33243584,0.05626507,0.00027374,0.21742166,0.10414344,0.07302863,0.13012596,0.59012565,0.05598709,-1.65021189,0.70045527
440,egs15868,0.01153823,0.00466823,30.51941537,30.53612972,31.08030371,31.02829638,15.66582485,4.15083026,3.90718285,66.65632994,0.23305675,7.9260136,2.36440253,3.13022824,29.75206973,30.22695443,0.24298538,7.59046869,2.21221416,0.95682302,86.32657298,169.39789743,1.78632988,2.71059829,3.54473765,4.49000273,5.63206648,6.83277031,8.24903179,9.93067961,12.09555806,0.56391381,0.33195814,0.01153688,2.75e-05,0.10734651,0.06166856,0.00366711,0.00050726,0.55036937,0.04676121,-1.81144447,0.67532004
441,egs15881,0.00078208,0.00240297,30.5134871,32.54074173,32.00146014,33.33356913,19.66305922,4.1967498,2.79851644,24.48952236,0.02859111,6.17867414,0.98239423,22.31789849,29.9107872,32.36953662,0.02435594,7.11467801,1.38596525,0.5253896,26.80289723,8.69346223,2.32247138,3.34491325,4.24896101,5.2858958,6.38848367,7.75966671,9.86612581,12.36553363,15.14482662,0.567828,0.37486652,0.12470771,0.00027582,0.53829676,0.19716079,0.24698483,0.21932426,0.63226073,0.17501051,-1.78633327,0.78409655
442,egs15891,0.00093033,0.00558353,29.52351402,31.53069569,30.63465611,32.65043743,15.93726964,3.78982289,1.95563627,41.95805204,0.02299617,7.41368775,0.90894137,8.26112084,29.91222505,31.70554828,0.0251796,8.25878447,0.86024817,0.37510357,43.81919419,6.40131134,2.22336594,3.524694,4.54931115,5.42098883,6.40722617,7.52732754,8.88884317,10.41870841,12.69129691,0.47069246,0.29683595,0.19727604,0.00086972,0.17687109,0.00152704,0.14891043,0.44045604,0.47936314,0.3616624,-1.31464726,0.85559714
443,egs15901,-0.00081512,0.00489964,30.54741694,31.53821933,31.0965225,31.97020491,13.31228101,2.53937655,1.62932654,124.11146574,0.03421726,4.7531105,0.95503854,9.76414562,30.19658872,30.88560113,0.03301873,5.64721883,1.35834158,0.43855532,127.92598051,5.68685935,1.78070289,2.43283048,3.08181785,3.85573143,4.62004948,5.50886221,6.70589272,8.15941824,10.46357978,0.52554735,0.35503366,0.1583185,0.0008578,0.12870941,0.0,0.09495145,0.40133667,0.55631998,0.18966147,-1.62316208,0.79691732
444,egs15905,0.00113497,0.00440101,28.78130947,34.77980847,29.26121888,35.16568609,15.24437321,1.29674569,1.14474274,153.74908814,0.0137636,6.76410659,0.68561892,7.27564434,28.06603382,34.11228135,0.01334284,7.51880594,0.75112592,0.73886031,166.63433029,5.37417375,2.4535117,3.50855452,4.57250248,5.54394412,6.48907504,7.44812817,8.71547287,10.65475954,12.45249272,0.48241542,0.2830735,0.25170797,0.00081754,0.18950177,0.0,0.2021153,0.94053954,0.4610071,0.77340911,-1.59896364,0.86005706
445,egs15907,0.00012609,0.00665513,32.50342766,32.00814732,32.43725045,32.14102216,19.57239209,1.59830164,0.81526231,10.05325772,0.01258579,9.20235647,0.98058333,12.41138322,30.95709685,31.16482217,0.00913112,14.92843715,1.33800172,0.28408698,5.88326702,5.71858004,2.78869608,4.17792696,5.5309252,6.83626974,8.50399168,10.52539227,12.49077539,14.37161068,16.38668101,0.5365446,0.28486817,0.3436496,0.00116119,0.19261992,0.0,0.17015244,0.42753992,0.45229527,0.47642622,-1.4244075,0.86513243
446,egs15931,-0.00032745,0.00211528,29.55313407,31.54004122,30.22276066,32.30279403,8.76693916,2.8263736,2.2331768,75.56329536,0.03135149,3.74878227,0.74139997,1.36603912,29.33533001,31.20566804,0.03602278,3.63724059,1.16379972,0.62761191,74.76803841,3.29741237,1.35071771,1.88526816,2.38274841,2.90947701,3.54633973,4.18656185,4.76475443,5.47148789,6.49009243,0.46273231,0.26247054,0.06730465,0.00063789,0.08607761,0.00139568,0.02326246,0.50084887,0.45761652,0.08219358,-1.32117213,0.8110795
447,egs15948,0.00085492,0.00254048,31.56327217,30.53939313,32.27194654,31.07867788,8.81877093,2.74936462,2.06652687,121.69735089,0.05541034,3.59955504,0.50004386,20.03347611,31.41529634,30.00609557,0.04400772,3.89002553,0.79032537,0.64550555,123.20144662,4.13269588,1.57578251,2.21373872,2.7086572,3.19291173,3.71612666,4.30212139,4.94942795,5.62822179,6.52651535,0.40524484,0.24459086,0.05907611,0.00061131,0.10048581,0.0,0.01077283,0.18032291,0.46408686,0.07672974,-1.38414278,0.81876436
448,egs15953,0.00053483,0.00419032,28.56071139,32.50769368,29.4656626,32.70148516,6.79719757,2.86640038,2.41626756,40.57074927,0.15506741,3.1075298,0.94103061,0.41040142,28.32044678,31.63484097,0.15257111,3.28518691,0.93823624,0.69893028,32.40842174,11.48084063,1.0,1.49500157,1.93179542,2.34371543,2.763397,3.22952336,3.77452898,4.38387242,5.07317439,0.46721626,0.26383651,0.0260703,0.00036189,0.16549832,0.03819083,0.01373326,0.27221981,0.45880848,0.36359581,-1.46269752,0.76614386
449,egs15956,0.00062779,0.00580948,31.50669583,30.51930678,32.62664955,30.80192428,24.1964583,7.70989509,2.04835088,1.87561663,0.0664468,11.68520203,0.80313091,2.33830175,31.17605947,29.78779515,0.06899809,13.24456261,0.86485025,0.19581262,1.56772165,23.53781701,3.81439428,5.43440123,7.25846029,8.7579343,10.59482552,12.26593268,14.37614577,16.63723799,19.6639942,0.48592953,0.26857793,0.0734283,0.0002463,0.12726254,0.05159605,0.04210068,0.04435599,0.42944371,0.26422203,-1.60743511,0.85424295
450,egs15958,9.097e-05,0.00538306,33.55046928,31.51881893,34.01676912,31.63806096,5.24335579,2.18283447,1.47487091,119.32157134,0.17385663,2.00279845,1.18646774,2.79928835,33.02756823,30.69511792,0.1435854,2.12472932,0.77340566,0.64795053,119.76988479,4.22790454,1.0,1.122867,1.36370343,1.63206738,1.93670395,2.29147667,2.72018273,3.26771263,4.01607823,0.46391554,0.31673893,0.05468923,0.00124981,0.03825772,0.0,0.00228702,0.22083608,0.55283354,0.11635427,-1.27960717,0.67288215
451,egs16005,0.02552495,0.01103334,35.19925438,30.50195815,35.21874464,30.51043404,35.36680589,0.96786189,0.73075226,91.17839982,0.0044938,25.65601554,17.45200294,34.73786797,34.32424713,29.50714234,0.00049964,90.50960759,10.79643728,1.00000001,47.0578226,51.15047318,2.04160278,3.40586321,5.70467678,9.05180916,13.10034761,16.55695953,20.31288466,24.38996685,29.40801601,0.85498401,0.35118291,0.48991638,0.00021553,0.70060059,0.00582791,0.33390756,0.3343285,0.67462775,0.80122371,-2.46476968,0.61707628
452,egs16020,0.00222523,0.00506344,29.55991795,32.50311155,30.34584396,32.56432323,9.98558862,3.75347589,2.28979746,46.99300397,0.12170881,4.76874554,1.31114498,1.43791039,29.38798433,31.71642949,0.13110755,4.94807257,1.42079757,0.49415174,45.46457596,17.3414647,1.44008924,2.15522366,2.69247889,3.28392617,3.97087012,4.59175331,5.2912367,6.29916346,7.50176696,0.46579053,0.27627789,0.03002664,0.00029023,0.0406855,0.00186504,0.00983013,0.09878372,0.45890838,0.60134656,-1.44582257,0.76653229
453,egs16035,0.00071516,0.0048204,30.5102663,31.53070845,30.67347848,31.95649304,8.36236531,3.24949251,2.42516696,80.73660126,0.15039136,3.76228681,0.50000726,21.2509077,29.67132679,31.01328625,0.13097948,4.06432882,0.35415284,0.61543314,79.87375298,10.48305777,1.90522179,2.62906995,3.14496673,3.58111182,4.01912614,4.52259774,5.11567998,5.8173684,6.75248232,0.34492443,0.22533182,0.04508898,0.00045756,0.13714072,0.02462312,0.0281799,0.26255507,0.39690733,0.13968464,-0.87429737,0.83724614
454,egs16075,0.00020532,0.00239315,35.50342947,35.49592005,31.7775221,32.08267423,23.68640951,6.68316519,2.08274693,41.784405,0.02370989,11.93237928,0.5,10.68441698,29.69350718,30.12573857,0.03598312,9.44574146,0.19818085,0.28752211,41.46556132,8.68743515,4.93016057,6.69241195,8.18889064,9.590096,10.85046303,12.35331064,14.40755861,16.65602742,19.37617861,0.39598876,0.25181986,0.08358265,0.00027502,0.34779794,0.15561116,0.1600263,0.21159223,0.43203708,0.7649732,-1.74918334,0.85112521
455,egs16087,0.00214571,0.00692397,31.51017724,31.5123717,31.04429999,32.57991562,19.03929717,3.87113868,2.05196568,124.25449031,0.05888826,7.21194692,0.56498074,17.73642343,30.2706783,31.46009617,0.05427943,8.11201947,0.67277906,0.44579259,125.8440388,16.04179128,2.77046673,4.23601646,5.2013698,6.34381404,7.50584271,8.66913712,10.19878917,12.37474878,15.09467467,0.46557875,0.3034243,0.1556887,0.00043075,0.24308986,0.05017677,0.10270726,0.34917393,0.51976454,0.36880738,-1.41086457,0.85164764
456,egs16092,5.599e-05,0.00390742,29.57239478,30.54577552,30.37468664,31.37105795,8.64157497,2.69662942,2.39086332,82.61696941,0.01035669,6.99998472,18.60649455,4.12987641,29.58087682,30.54541664,0.01049943,2.94278557,20.99982892,0.89848613,84.72695526,5.7107679,1.0,1.28791563,1.80201128,2.33952069,2.92131338,3.58426106,4.38074904,5.34922157,6.45404842,0.61840317,0.34425407,0.10065608,0.00067945,0.15615729,0.00717741,0.06758502,0.28296324,0.59288903,0.04276562,-1.43932298,0.70894791
457,egs16094,0.00286191,0.00500405,33.5568744,30.59157842,34.11544534,31.44309894,3.2902643,2.07762927,1.98128942,121.42159429,1.80717028,1.90870325,0.66089192,52.52348544,33.0836238,30.6102614,6.55954899,1.05011641,1.18220781,0.99983388,121.8574466,73.96485578,1.0,1.0320107,1.18199719,1.35535254,1.56331316,1.82869342,2.21054833,2.91842991,4.03291465,0.45146507,0.41157305,0.00730334,6.66e-05,0.08598869,0.04522829,0.01545655,,0.55903238,0.13144697,-1.07056056,0.55186903
458,egs16103,-0.00022679,0.00274565,31.52202271,31.52499275,31.74319564,31.86844444,4.41399456,2.07977028,1.99900558,27.10170003,0.06770111,2.0,49.99762891,89.60234284,30.69162579,30.62117916,0.01370545,5.57339253,21.0,0.95544003,11.96606588,5.40709661,1.0,1.10938305,1.38480802,1.66806124,1.96262768,2.27337233,2.60775405,2.97872428,3.41362973,0.42894878,0.24037849,0.01780464,0.0005,0.05355059,0.0,0.00499093,0.24468908,0.50219055,0.4467504,-1.65997355,0.70340801
459,egs16155,0.00013084,0.00402234,31.52191809,32.50378302,32.01287498,32.31240519,14.79832288,4.31636612,3.27698121,178.91618127,0.03776326,6.63071972,0.87632584,3.19566892,31.04725509,31.63168287,0.03825445,6.92615482,0.98010985,0.66609254,179.20993836,12.71201285,2.25068289,3.21121741,4.16214256,5.0242755,6.02282958,7.02637061,8.23759502,9.60513561,11.39532483,0.47583379,0.27692614,0.09782206,0.00031574,0.19839232,0.03767753,0.12003893,0.37536815,0.48939063,0.14651453,-1.65987274,0.83782389
460,egs16181,0.00225511,0.00746294,33.78629874,29.76820822,34.76089229,29.61614084,35.52713254,1.98092893,1.06339582,142.09228182,0.01522214,31.9473979,1.67055276,5.78350894,35.5201062,27.66206889,0.03318375,34.38661276,1.00618665,0.20811481,144.52575503,66.14775317,5.13430662,8.4817759,11.3899248,13.999707,16.63945947,19.63878451,22.6435827,25.81576476,29.31630367,0.4833982,0.24597,0.0859062,0.00011277,0.27727518,0.0541125,0.27273717,0.12844221,0.29721977,0.53475441,-0.97546501,0.87014093
461,egs16193,-5.2e-07,0.00241251,32.51972696,32.54479105,32.78242034,33.18269398,14.33395793,3.87037554,3.58974333,33.29096083,0.02007403,6.25219714,1.13099674,5.15209118,31.87086335,32.39554264,0.02088874,6.01319932,1.09992079,0.93869494,179.38847095,7.745985,2.00040284,2.9047526,3.81960916,4.77332538,5.60082349,6.61430179,7.75078929,9.07908336,11.09348738,0.49493286,0.29681621,0.11279246,0.00031085,0.1368094,0.00774435,0.09992381,0.46913792,0.54312925,0.12722278,-1.72111236,0.79858628
462,egs16205,0.00077932,0.00549779,31.55060057,29.5408018,32.47818281,30.28453787,9.34426812,2.6903223,1.87148312,34.4949273,0.06662947,4.328616,0.77836797,2.02651232,31.57724427,29.31797199,0.07384569,4.63168987,0.84723908,0.53715322,37.02734323,8.36420261,1.30391974,2.09383784,2.78513463,3.37168977,3.94693849,4.64930181,5.46060747,6.34921055,7.43460141,0.48177669,0.27499733,0.06904677,0.00065391,0.0991052,0.0,0.0192569,0.25690935,0.42659805,0.17232107,-1.13598297,0.82369684
463,egs16216,0.00038449,0.00241844,31.53148066,30.55629719,31.94746469,31.16546493,7.8899146,3.1040132,2.64205717,136.94360532,0.09666893,3.4952805,1.03350481,0.25237126,30.89259093,30.34367909,0.11583521,3.27812647,0.89744413,0.79838954,131.86805722,9.95351701,1.41388885,1.93859214,2.36806292,2.78324937,3.23462313,3.75543118,4.33007118,4.9744581,5.80666903,0.40925933,0.25410338,0.02348779,0.00024143,0.06963086,0.00404871,0.01090231,0.09935083,0.49503434,0.03679427,-1.44401322,0.78979168
464,egs16220,0.00065158,0.00407943,33.50837028,31.55130659,33.81950969,32.20072585,8.61904937,3.00985278,2.08782538,23.18989555,0.03310085,4.42364423,0.63288877,1.96876836,32.77385591,31.24520668,0.03694452,4.63665494,0.76455587,0.55419997,22.94549367,3.91079866,1.51022895,2.17754336,2.77022402,3.36025314,3.97499257,4.61386074,5.24228946,5.89126612,6.76368527,0.43224183,0.23084707,0.09972521,0.00103761,0.09330306,0.00086899,0.03511177,0.36811392,0.38970315,0.10408875,-1.18676284,0.81917369
465,egs16250,8.996e-05,0.0039427,29.53087652,32.52341057,29.94367564,32.84751159,7.35633029,2.27687653,2.16842435,173.73612796,0.03330253,3.32407668,0.75979037,2.2956913,28.81760248,31.79604824,0.03360934,3.21657625,0.89007423,1.00000004,49.81937784,3.40836979,1.22583073,1.7971841,2.25482121,2.68591038,3.1332124,3.63627065,4.23473272,4.96317459,5.78722472,0.44116698,0.26648051,0.13667629,0.00114979,0.03766755,0.0,0.03218134,0.45058983,0.5171536,0.60372662,-1.39599196,0.80930046
466,egs16292,0.00109409,0.00484116,30.54904893,33.50664616,31.20134164,32.86922757,12.81784156,4.81389768,2.27682629,92.32895799,0.10332279,6.04183394,0.50000001,6.84808935,30.08518109,32.02908018,0.14309561,6.25520123,0.37906221,0.32332873,93.39508399,15.14513039,2.26541507,3.26866467,4.14049638,4.8959862,5.73206658,6.42645149,7.20080593,8.47561764,9.81664237,0.41380099,0.23365174,0.04156256,0.00031836,0.17791709,0.05018029,0.0318383,0.12242524,0.42352865,0.25400663,-1.09572268,0.84578399
467,egs16295,2.741e-05,0.00221894,30.53861449,30.53506072,32.38789503,30.4365735,12.00489807,4.89373976,2.84502628,155.92732895,0.11423639,5.63172349,0.58741422,3.98852212,30.39435145,29.83458626,0.11416737,5.99818556,0.81639005,0.45837195,153.8691408,19.07627262,2.1055715,2.98768112,3.743402,4.66035229,5.46329745,6.20310379,7.21352078,8.4083545,9.7817125,0.44937677,0.25296005,0.01846567,0.00011589,0.29994826,0.17020829,0.06268769,0.02498111,0.45489214,0.14288137,-1.46966607,0.83834755
468,egs16300,-0.00038858,0.00387193,31.53923007,31.5404205,31.25341782,33.23349194,12.8107974,3.89743736,2.11381443,122.24632586,0.02666868,6.60628512,0.50000001,12.39117573,29.9389302,32.52453786,0.04345386,5.39858879,0.21826559,0.46399786,124.63839854,5.03658158,2.42996293,3.47782347,4.24066037,5.01490006,5.70707233,6.48798948,7.44331303,8.51185161,9.77624169,0.38871651,0.23375855,0.13701852,0.0007657,0.47080281,0.08706344,0.14886702,0.37620316,0.51937586,0.25075104,-1.25384412,0.82642339
469,egs16308,0.00068475,0.00250132,31.51040167,28.51522246,31.60993871,29.78883495,12.69801328,4.27683586,3.78167103,144.26166438,0.04852118,6.12471445,0.8721113,3.3818587,30.86675843,27.72222594,0.03877761,6.89646414,1.23136564,0.79092876,175.53266799,15.07097153,1.99975668,2.89928282,3.76729301,4.6445837,5.49741575,6.37468969,7.31766861,8.42578083,9.89799136,0.46331958,0.25538849,0.04645902,0.00016558,0.30707208,0.15902541,0.22696305,0.06041862,0.50356367,0.13870037,-1.52299835,0.84075415
470,egs16311,0.00013657,0.00214507,29.54114913,28.54352659,29.82325173,29.3177159,14.59196815,4.37703036,2.54211834,145.84275069,0.02254356,6.78028383,1.17023408,2.31591633,29.09080949,28.13944972,0.01963509,8.16310542,1.67628717,0.40951831,145.87950921,6.26248862,2.0700036,3.07465337,3.8504849,4.7727749,5.86321226,6.96423319,8.2377147,9.68153661,11.50097232,0.49814813,0.29259894,0.06591322,0.00034149,0.14772604,0.02301843,0.0627166,0.26968379,0.4589962,0.20771726,-1.62479932,0.82887511
471,egs16332,0.00249986,0.00646334,31.57419228,31.51299116,32.46174945,31.67786168,5.16334409,2.20189063,2.10883835,114.5753628,0.22102436,2.26450138,0.76108825,3.23294667,31.25175726,30.6281655,0.23071272,2.12075403,0.68719161,0.96841096,110.25222877,9.80938821,1.0,1.04436604,1.39490387,1.7406276,2.0916245,2.45969541,2.86354875,3.34259439,3.97162724,0.50523094,0.27848476,0.03998544,0.00065068,0.11985575,0.01181865,0.01664408,0.24979679,0.54643132,0.04114053,-1.38403215,0.74901341
472,egs16334,-0.00013963,0.00220476,29.57594587,31.52750691,30.70565573,31.47681913,8.37086337,2.88290509,2.35992735,105.35854026,0.04199423,3.60048803,1.21878663,1.62806494,29.39520941,31.18340545,0.0351558,3.62309665,1.44199611,0.81679105,103.4051239,4.42101288,1.27099976,1.93715608,2.45375631,2.92686271,3.39830302,3.92053653,4.60913672,5.42756005,6.39452269,0.44744002,0.27454603,0.05821949,0.0004957,0.28240846,0.08518839,0.10846459,0.41238344,0.53057895,0.06796127,-1.40860028,0.78673899
473,egs16339,0.00374167,0.00341896,28.5192418,32.49822335,28.07860258,30.3028934,30.47767825,8.05293473,2.56299747,68.36311774,0.08715247,15.77858351,0.83143467,2.55972488,27.51457705,30.38124236,0.08110277,16.57614683,1.00785373,0.29427192,68.05337107,64.66527966,4.79920526,7.41698576,9.44826313,11.75997483,13.88050049,16.13018153,18.5940206,21.42923743,24.92609426,0.46077927,0.25424911,0.02825629,5.282e-05,0.35316058,0.26113476,0.13863288,0.02308307,0.4419993,0.41344948,-1.76834939,0.88956785
474,egs16344,-0.00029854,0.00401314,28.54480059,31.53285155,29.44804491,31.89326088,8.9870237,3.21724417,2.29193927,11.93062304,0.0796192,3.80744919,0.70860818,3.05531286,28.30767358,30.99869319,0.09032786,3.99436842,0.63161562,0.54457723,13.01699137,7.33368812,1.40185268,2.01177454,2.55333658,3.07818652,3.61064658,4.14603281,4.7037682,5.40721655,6.49492927,0.42939446,0.25498945,0.0532732,0.00054379,0.17039545,0.02567422,0.02455585,0.21421376,0.47893171,0.08769284,-1.40073366,0.79730142
475,egs16375,0.00064521,0.00237882,31.50428979,31.50392822,32.41101862,29.85067366,18.18717945,7.03852415,2.81902269,96.40434443,0.03371421,9.60517992,0.56199716,5.27034877,30.81205827,30.3902617,0.03655286,9.70474359,0.67464569,0.32940608,88.71539678,10.49100945,3.49375906,5.03559446,6.38095123,7.76970423,8.95766109,10.33532234,11.58260704,13.1763028,15.0588252,0.41774282,0.22559647,0.05809091,0.00022628,0.24986122,0.10893013,0.21471007,0.20275897,0.44098367,0.34016814,-1.22449272,0.89953213
476,egs16382,0.00029755,0.00458245,29.57086909,31.5644601,30.3965524,32.42367219,7.35616852,2.84245957,2.25954095,99.3239503,0.08822547,3.43516282,1.02985766,0.92315916,29.37643755,31.46460562,0.09787365,3.28248609,1.01132922,0.73541607,94.0015395,8.06740882,1.0,1.53709445,2.20207351,2.76269151,3.21791133,3.63549694,4.11302645,4.82405052,5.72197681,0.49671129,0.24997202,0.05141609,0.00056382,0.02759015,0.0,0.00380173,0.24405751,0.4868005,0.04013598,-1.21217494,0.78222899
477,egs16395,0.00211333,0.00539037,32.01141966,31.5022997,32.48774827,31.51268523,20.57904154,1.09480331,0.97889382,44.20062272,0.0021468,17.55431986,2.77296097,10.01840784,31.94270208,31.36845514,0.00233435,10.55881215,2.88602687,0.99999967,57.22514559,6.14609582,2.284632,3.7133695,5.11107973,6.88557916,9.69978299,11.47554891,13.14116562,15.43162487,17.49173978,0.61864349,0.25607099,0.5557859,0.00087593,0.41153895,0.0,0.46569063,0.76239379,0.52478937,0.33592449,-2.36107321,0.82408373
478,egs16400,0.00051569,0.00687382,31.53045901,30.51357332,32.55092389,31.40377655,17.81038855,3.67393904,1.71563557,48.07832521,0.02249146,8.93099211,0.99542663,3.84234237,31.21699819,30.25242521,0.02470027,9.7150206,0.93704569,0.35520906,47.52532974,8.25186064,2.6876845,3.92463573,4.89464955,6.42819774,7.71480107,8.95817847,10.40754643,11.94758232,14.11162871,0.48348068,0.26225241,0.21315071,0.00083102,0.14063907,0.0,0.09011888,0.4287229,0.44333782,0.37192696,-1.65083555,0.86131815
479,egs16413,0.00337293,0.0030428,31.51365328,29.54489994,31.65207917,30.27391787,16.82435005,4.06402875,2.23670385,143.87937986,0.04022509,7.28253951,0.70468886,4.27086668,30.65556854,29.15643315,0.04144665,8.20081515,0.77095604,0.4138919,144.84320688,11.26118567,2.57923181,3.75730601,5.00325804,5.95084931,6.94725209,7.95422876,9.40895996,11.16672712,13.30664074,0.47304934,0.28225537,0.0619996,0.00026961,0.11669515,0.00607878,0.07272592,0.13817847,0.45310809,0.19346749,-1.47359946,0.87685783
480,egs16427,0.00092373,0.00558566,32.5254861,32.52268794,32.74495826,32.80142634,9.34251436,3.24486771,2.51826176,14.35502591,0.07371153,4.09258279,1.23203311,4.07452865,31.92569934,31.84368856,0.08579435,4.02406171,0.90779962,0.71031438,18.7880192,10.44288827,1.28036578,1.80216319,2.31310524,2.87930217,3.63018985,4.39280675,5.14105057,6.18925267,7.39062888,0.5358441,0.30875206,0.07954617,0.000532,0.06808616,0.00188851,0.02774766,0.28288649,0.5001972,0.0554434,-1.58407858,0.77718156
481,egs16438,0.00419805,0.00280764,30.56498906,31.53820401,31.48156919,32.0552037,14.14515375,4.93718908,2.71477187,111.38406791,0.10938962,6.22863677,1.47444693,1.48842596,30.34651666,31.0555381,0.1238301,6.07700999,1.30445539,0.48977866,112.87749975,26.40459724,2.03107876,2.77349366,3.72558267,4.57776775,5.43969806,6.68811663,7.82679684,9.20312349,11.11311057,0.52090807,0.31026084,0.02103598,0.00010596,0.11004035,0.03493375,0.02063059,0.05916357,0.53060575,0.12560845,-1.59515563,0.78486479
